G,I,GI,II
110.6397,4.4573,0.0000,0.0000
110.8892,4.5097,0.0000,0.0000
111.1370,4.5720,0.0000,0.0000
111.3832,4.6438,0.0000,0.0000
111.6278,4.7247,0.0000,0.0000
111.8708,4.8142,0.0000,0.0000
112.1121,4.9116,0.0000,0.0000
112.3518,5.0163,0.0000,0.0000
112.5899,5.1276,0.0000,0.0000
112.8264,5.2451,0.0000,0.0000
113.0612,5.3681,0.0000,0.0000
113.2944,5.4960,0.0000,0.0000
113.5259,5.6283,0.0000,0.0000
113.7559,5.7644,0.0000,0.0000
113.9842,5.9039,0.0000,0.0000
114.2108,6.0464,0.0000,0.0000
114.4359,6.1915,0.0000,0.0000
114.6594,6.3387,0.0000,0.0000
114.8812,6.4878,0.0000,0.0000
115.1014,6.6383,0.0000,0.0000
115.3200,6.7901,0.0000,0.0000
115.5370,6.9429,0.0000,0.0000
115.7524,7.0965,0.0000,0.0000
115.9661,7.2505,0.0000,0.0000
116.1783,7.4050,0.0000,0.0000
116.3888,7.5596,0.0000,0.0000
116.5977,7.7142,0.0000,0.0000
116.8050,7.8688,0.0000,0.0000
117.0107,8.0231,0.0000,0.0000
117.2147,8.1771,0.0000,0.0000
117.4172,8.3306,0.0000,0.0000
117.6180,8.4836,0.0000,0.0000
117.8172,8.6361,0.0000,0.0000
118.0148,8.7879,0.0000,0.0000
118.2107,8.9390,0.0000,0.0000
118.4051,9.0893,0.0000,0.0000
118.5978,9.2387,0.0000,0.0000
118.7889,9.3874,0.0000,0.0000
118.9784,9.5351,0.0000,0.0000
119.1662,9.6819,0.0000,0.0000
119.3524,9.8277,0.0000,0.0000
119.5370,9.9726,0.0000,0.0000
119.7200,10.1164,0.0000,0.0000
119.9014,10.2592,0.0000,0.0000
120.0811,10.4010,0.0000,0.0000
120.2592,10.5417,0.0000,0.0000
120.4357,10.6813,0.0000,0.0000
120.6106,10.8199,0.0000,0.0000
120.7839,10.9573,0.0000,0.0000
120.9555,11.0937,0.0000,0.0000
121.1256,11.2289,0.0000,0.0000
121.2940,11.3630,0.0000,0.0000
121.4609,11.4959,0.0000,0.0000
121.6261,11.6278,0.0000,0.0000
121.7897,11.7585,0.0000,0.0000
121.9517,11.8880,0.0000,0.0000
122.1122,12.0164,0.0000,0.0000
122.2710,12.1436,0.0000,0.0000
122.4283,12.2697,0.0000,0.0000
122.5839,12.3946,0.0000,0.0000
122.7380,12.5184,0.0000,0.0000
122.8905,12.6410,0.0000,0.0000
123.0415,12.7625,0.0000,0.0000
123.1908,12.8828,0.0000,0.0000
123.3387,13.0019,0.0000,0.0000
123.4849,13.1199,0.0000,0.0000
123.6296,13.2367,0.0000,0.0000
123.7728,13.3524,0.0000,0.0000
123.9144,13.4669,0.0000,0.0000
124.0545,13.5802,0.0000,0.0000
124.1931,13.6924,0.0000,0.0000
124.3301,13.8035,0.0000,0.0000
124.4656,13.9134,0.0000,0.0000
124.5996,14.0221,0.0000,0.0000
124.7322,14.1297,0.0000,0.0000
124.8632,14.2362,0.0000,0.0000
124.9927,14.3415,0.0000,0.0000
125.1207,14.4457,0.0000,0.0000
125.2473,14.5488,0.0000,0.0000
125.3724,14.6507,0.0000,0.0000
125.4960,14.7515,0.0000,0.0000
125.6182,14.8511,0.0000,0.0000
125.7389,14.9497,0.0000,0.0000
125.8582,15.0471,0.0000,0.0000
125.9761,15.1434,0.0000,0.0000
126.0925,15.2386,0.0000,0.0000
126.2075,15.3327,0.0000,0.0000
126.3211,15.4257,0.0000,0.0000
126.4334,15.5176,0.0000,0.0000
126.5442,15.6084,0.0000,0.0000
126.6536,15.6982,0.0000,0.0000
126.7617,15.7868,0.0000,0.0000
126.8684,15.8744,0.0000,0.0000
126.9737,15.9609,0.0000,0.0000
127.0777,16.0463,0.0000,0.0000
127.1803,16.1307,0.0000,0.0000
127.2817,16.2140,0.0000,0.0000
127.3816,16.2962,0.0000,0.0000
127.4803,16.3774,0.0000,0.0000
127.5777,16.4576,0.0000,0.0000
127.6738,16.5367,0.0000,0.0000
127.7685,16.6149,0.0000,0.0000
127.8621,16.6919,0.0000,0.0000
127.9543,16.7680,0.0000,0.0000
128.0453,16.8431,0.0000,0.0000
128.1350,16.9171,0.0000,0.0000
128.2235,16.9902,0.0000,0.0000
128.3107,17.0622,0.0000,0.0000
128.3967,17.1333,0.0000,0.0000
128.4816,17.2034,0.0000,0.0000
128.5652,17.2725,0.0000,0.0000
128.6476,17.3406,0.0000,0.0000
128.7288,17.4078,0.0000,0.0000
128.8088,17.4741,0.0000,0.0000
128.8877,17.5393,0.0000,0.0000
128.9654,17.6037,0.0000,0.0000
129.0420,17.6671,0.0000,0.0000
129.1175,17.7296,0.0000,0.0000
129.1918,17.7911,0.0000,0.0000
129.2649,17.8518,0.0000,0.0000
129.3370,17.9115,0.0000,0.0000
129.4080,17.9704,0.0000,0.0000
129.4779,18.0283,0.0000,0.0000
129.5467,18.0854,0.0000,0.0000
129.6144,18.1416,0.0000,0.0000
129.6811,18.1969,0.0000,0.0000
129.7467,18.2513,0.0000,0.0000
129.8113,18.3049,0.0000,0.0000
129.8748,18.3576,0.0000,0.0000
129.9373,18.4095,0.0000,0.0000
129.9988,18.4605,0.0000,0.0000
130.0593,18.5108,0.0000,0.0000
130.1188,18.5602,0.0000,0.0000
130.1773,18.6087,0.0000,0.0000
130.2348,18.6565,0.0000,0.0000
130.2914,18.7035,0.0000,0.0000
130.3470,18.7496,0.0000,0.0000
130.4016,18.7950,0.0000,0.0000
130.4553,18.8396,0.0000,0.0000
130.5081,18.8835,0.0000,0.0000
130.5600,18.9265,0.0000,0.0000
130.6109,18.9689,0.0000,0.0000
130.6609,19.0104,0.0000,0.0000
130.7101,19.0512,0.0000,0.0000
130.7584,19.0913,0.0000,0.0000
130.8057,19.1307,0.0000,0.0000
130.8523,19.1693,0.0000,0.0000
130.8979,19.2072,0.0000,0.0000
130.9427,19.2444,0.0000,0.0000
130.9867,19.2809,0.0000,0.0000
131.0299,19.3167,0.0000,0.0000
131.0722,19.3518,0.0000,0.0000
131.1137,19.3863,0.0000,0.0000
131.1544,19.4200,0.0000,0.0000
131.1943,19.4531,0.0000,0.0000
131.2335,19.4856,0.0000,0.0000
131.2718,19.5174,0.0000,0.0000
131.3094,19.5485,0.0000,0.0000
131.3462,19.5790,0.0000,0.0000
131.3823,19.6089,0.0000,0.0000
131.4176,19.6382,0.0000,0.0000
131.4522,19.6668,0.0000,0.0000
131.4861,19.6949,0.0000,0.0000
131.5192,19.7223,0.0000,0.0000
131.5517,19.7491,0.0000,0.0000
131.5834,19.7754,0.0000,0.0000
131.6144,19.8010,0.0000,0.0000
131.6448,19.8261,0.0000,0.0000
131.6745,19.8506,0.0000,0.0000
131.7035,19.8746,0.0000,0.0000
131.7319,19.8980,0.0000,0.0000
131.7596,19.9208,0.0000,0.0000
131.7866,19.9431,0.0000,0.0000
131.8131,19.9649,0.0000,0.0000
131.8389,19.9861,0.0000,0.0000
131.8640,20.0068,0.0000,0.0000
131.8886,20.0270,0.0000,0.0000
131.9126,20.0467,0.0000,0.0000
131.9359,20.0659,0.0000,0.0000
131.9587,20.0846,0.0000,0.0000
131.9809,20.1028,0.0000,0.0000
132.0025,20.1205,0.0000,0.0000
132.0236,20.1377,0.0000,0.0000
132.0441,20.1544,0.0000,0.0000
132.0640,20.1707,0.0000,0.0000
132.0834,20.1866,0.0000,0.0000
132.1022,20.2019,0.0000,0.0000
132.1206,20.2169,0.0000,0.0000
132.1384,20.2313,0.0000,0.0000
132.1556,20.2454,0.0000,0.0000
132.1724,20.2590,0.0000,0.0000
132.1887,20.2722,0.0000,0.0000
132.2045,20.2850,0.0000,0.0000
132.2198,20.2973,0.0000,0.0000
132.2346,20.3093,0.0000,0.0000
132.2489,20.3208,0.0000,0.0000
132.2627,20.3320,0.0000,0.0000
132.2761,20.3427,0.0000,0.0000
132.2891,20.3531,0.0000,0.0000
132.3016,20.3631,0.0000,0.0000
132.3136,20.3727,0.0000,0.0000
132.3252,20.3820,0.0000,0.0000
132.3364,20.3908,0.0000,0.0000
132.3472,20.3994,0.0000,0.0000
132.3575,20.4075,0.0000,0.0000
132.3674,20.4154,0.0000,0.0000
132.3770,20.4228,0.0000,0.0000
132.3861,20.4300,0.0000,0.0000
132.3948,20.4368,0.0000,0.0000
132.4032,20.4433,0.0000,0.0000
132.4111,20.4494,0.0000,0.0000
132.4187,20.4553,0.0000,0.0000
132.4259,20.4608,0.0000,0.0000
132.4328,20.4660,0.0000,0.0000
132.4393,20.4710,0.0000,0.0000
132.4454,20.4756,0.0000,0.0000
132.4512,20.4799,0.0000,0.0000
132.4566,20.4839,0.0000,0.0000
132.4618,20.4877,0.0000,0.0000
132.4665,20.4912,0.0000,0.0000
132.4710,20.4944,0.0000,0.0000
132.4751,20.4973,0.0000,0.0000
132.4789,20.5000,0.0000,0.0000
132.4824,20.5024,0.0000,0.0000
132.4856,20.5045,0.0000,0.0000
132.4885,20.5064,0.0000,0.0000
132.4911,20.5080,0.0000,0.0000
132.4935,20.5094,0.0000,0.0000
132.4955,20.5106,0.0000,0.0000
132.4972,20.5115,0.0000,0.0000
132.4987,20.5122,0.0000,0.0000
132.4999,20.5126,0.0000,0.0000
132.5008,20.5128,0.0000,0.0000
132.5015,20.5128,0.0000,0.0000
132.5019,20.5126,0.0000,0.0000
132.5021,20.5122,0.0000,0.0000
132.5020,20.5116,0.0000,0.0000
132.5017,20.5108,0.0000,0.0000
132.5011,20.5098,0.0000,0.0000
132.5003,20.5087,0.0000,0.0000
132.4992,20.5078,0.0000,0.0000
132.4979,20.5069,0.0000,0.0000
132.4964,20.5061,0.0000,0.0000
132.4946,20.5055,0.0000,0.0000
132.4926,20.5050,0.0000,0.0000
132.4904,20.5046,0.0000,0.0000
132.4880,20.5043,0.0000,0.0000
132.4853,20.5041,0.0000,0.0000
132.4824,20.5038,0.0000,0.0000
132.4794,20.5036,0.0000,0.0000
132.4761,20.5034,0.0000,0.0000
132.4726,20.5031,0.0000,0.0000
132.4689,20.5027,0.0000,0.0000
132.4651,20.5023,0.0000,0.0000
132.4610,20.5017,0.0000,0.0000
132.4568,20.5011,0.0000,0.0000
132.4523,20.5003,0.0000,0.0000
132.4477,20.4994,0.0000,0.0000
132.4430,20.4983,0.0000,0.0000
132.4380,20.4971,0.0000,0.0000
132.4329,20.4958,0.0000,0.0000
132.4276,20.4943,0.0000,0.0000
132.4222,20.4926,0.0000,0.0000
132.4166,20.4907,0.0000,0.0000
132.4108,20.4887,0.0000,0.0000
132.4049,20.4866,0.0000,0.0000
132.3989,20.4842,0.0000,0.0000
132.3927,20.4817,0.0000,0.0000
132.3864,20.4790,0.0000,0.0000
132.3799,20.4762,0.0000,0.0000
132.3733,20.4731,0.0000,0.0000
132.3665,20.4700,0.0000,0.0000
132.3597,20.4666,0.0000,0.0000
132.3527,20.4631,0.0000,0.0000
132.3455,20.4595,0.0000,0.0000
132.3383,20.4557,0.0000,0.0000
132.3309,20.4517,0.0000,0.0000
132.3235,20.4476,0.0000,0.0000
132.3159,20.4433,0.0000,0.0000
132.3082,20.4389,0.0000,0.0000
132.3003,20.4344,0.0000,0.0000
132.2924,20.4297,0.0000,0.0000
132.2844,20.4249,0.0000,0.0000
132.2763,20.4199,0.0000,0.0000
132.2680,20.4148,0.0000,0.0000
132.2597,20.4096,0.0000,0.0000
132.2513,20.4042,0.0000,0.0000
132.2428,20.3987,0.0000,0.0000
132.2342,20.3932,0.0000,0.0000
132.2255,20.3874,0.0000,0.0000
132.2168,20.3816,0.0000,0.0000
132.2079,20.3756,0.0000,0.0000
132.1990,20.3696,0.0000,0.0000
132.1900,20.3634,0.0000,0.0000
132.1810,20.3571,0.0000,0.0000
132.1718,20.3507,0.0000,0.0000
132.1626,20.3513,0.0000,0.0000
132.1910,20.3542,0.0000,0.0000
132.2854,20.3584,0.0000,0.0000
132.4661,20.3783,0.0000,0.0000
132.7472,20.4444,0.0000,0.0000
133.1374,20.5901,0.0000,0.0000
133.6411,20.8447,0.0000,0.0000
134.2591,21.2312,0.0000,0.0000
134.9887,21.7651,0.0000,0.0000
135.8236,22.4547,0.0000,0.0000
136.7540,23.3016,0.0000,0.0000
137.7663,24.3009,0.0000,0.0000
138.8426,25.4419,0.0000,0.0000
139.9625,26.7078,0.0000,0.0000
141.1048,28.0759,0.0000,0.0000
142.2501,29.5185,0.0000,0.0000
143.3830,31.0038,0.0000,0.0000
144.4918,32.4995,0.0000,0.0000
145.5688,33.9750,0.0000,0.0000
146.6092,35.4041,0.0000,0.0000
147.6104,36.7663,0.0000,0.0000
148.5715,38.0475,0.0000,0.0000
149.4924,39.2391,0.0000,0.0000
150.3741,40.3377,0.0000,0.0000
151.2178,41.3439,0.0000,0.0000
152.0251,42.2614,0.0000,0.0000
152.7977,43.0959,0.0000,0.0000
153.5373,43.8544,0.0000,0.0000
154.2458,44.5448,0.0000,0.0000
154.9248,45.1751,0.0000,0.0000
155.5761,45.7529,0.0000,0.0000
156.2013,46.2857,0.0000,0.0000
156.8018,46.7802,0.0000,0.0000
157.3791,47.2424,0.0000,0.0000
157.9346,47.6778,0.0000,0.0000
158.4694,48.0907,0.0000,0.0000
158.9846,48.4853,0.0000,0.0000
159.4815,48.8647,0.0000,0.0000
159.9608,49.2317,0.0000,0.0000
160.4236,49.5883,0.0000,0.0000
160.8707,49.9364,0.0000,0.0000
161.3028,50.2773,0.0000,0.0000
161.7206,50.6119,0.0000,0.0000
162.1248,50.9409,0.0000,0.0000
162.5160,51.2649,0.0000,0.0000
162.8947,51.5842,0.0000,0.0000
163.2613,51.8988,0.0000,0.0000
163.6165,52.2090,0.0000,0.0000
163.9605,52.5145,0.0000,0.0000
164.2937,52.8153,0.0000,0.0000
164.6166,53.1113,0.0000,0.0000
164.9293,53.4022,0.0000,0.0000
165.2323,53.6878,0.0000,0.0000
165.5257,53.9680,0.0000,0.0000
165.8099,54.2424,0.0000,0.0000
166.0850,54.5109,0.0000,0.0000
166.3512,54.7733,0.0000,0.0000
166.6088,55.0294,0.0000,0.0000
166.8579,55.2789,0.0000,0.0000
167.0987,55.5218,0.0000,0.0000
167.3313,55.7579,0.0000,0.0000
167.5559,55.9870,0.0000,0.0000
167.7726,56.2091,0.0000,0.0000
167.9815,56.4240,0.0000,0.0000
168.1828,56.6317,0.0000,0.0000
168.3765,56.8321,0.0000,0.0000
168.5628,57.0252,0.0000,0.0000
168.7417,57.2109,0.0000,0.0000
168.9134,57.3891,0.0000,0.0000
169.0779,57.5600,0.0000,0.0000
169.2354,57.7234,0.0000,0.0000
169.3859,57.8795,0.0000,0.0000
169.5294,58.0281,0.0000,0.0000
169.6662,58.1694,0.0000,0.0000
169.7962,58.3033,0.0000,0.0000
169.9196,58.4300,0.0000,0.0000
170.0364,58.5493,0.0000,0.0000
170.1467,58.6615,0.0000,0.0000
170.2505,58.7666,0.0000,0.0000
170.3480,58.8645,0.0000,0.0000
170.4392,58.9555,0.0000,0.0000
170.5242,59.0395,0.0000,0.0000
170.6030,59.1166,0.0000,0.0000
170.6758,59.1869,0.0000,0.0000
170.7425,59.2504,0.0000,0.0000
170.8034,59.3073,0.0000,0.0000
170.8584,59.3576,0.0000,0.0000
170.9076,59.4014,0.0000,0.0000
170.9511,59.4388,0.0000,0.0000
170.9890,59.4699,0.0000,0.0000
171.0213,59.4947,0.0000,0.0000
171.0481,59.5134,0.0000,0.0000
171.0695,59.5260,0.0000,0.0000
171.0856,59.5326,0.0000,0.0000
171.0964,59.5332,0.0000,0.0000
171.1021,59.5281,0.0000,0.0000
171.1026,59.5173,0.0000,0.0000
171.0980,59.5008,0.0000,0.0000
171.0884,59.4788,0.0000,0.0000
171.0738,59.4540,0.0000,0.0000
171.0542,59.4289,0.0000,0.0000
171.0296,59.4051,0.0000,0.0000
171.0001,59.3836,0.0000,0.0000
170.9657,59.3648,0.0000,0.0000
170.9266,59.3488,0.0000,0.0000
170.8827,59.3352,0.0000,0.0000
170.8341,59.3237,0.0000,0.0000
170.7810,59.3137,0.0000,0.0000
170.7234,59.3047,0.0000,0.0000
170.6613,59.2960,0.0000,0.0000
170.5949,59.2871,0.0000,0.0000
170.5242,59.2775,0.0000,0.0000
170.4494,59.2665,0.0000,0.0000
170.3704,59.2538,0.0000,0.0000
170.2873,59.2389,0.0000,0.0000
170.2003,59.2215,0.0000,0.0000
170.1094,59.2011,0.0000,0.0000
170.0146,59.1774,0.0000,0.0000
169.9161,59.1503,0.0000,0.0000
169.8139,59.1195,0.0000,0.0000
169.7081,59.0848,0.0000,0.0000
169.5988,59.0461,0.0000,0.0000
169.4859,59.0032,0.0000,0.0000
169.3697,58.9561,0.0000,0.0000
169.2501,58.9047,0.0000,0.0000
169.1273,58.8489,0.0000,0.0000
169.0012,58.7887,0.0000,0.0000
168.8721,58.7241,0.0000,0.0000
168.7398,58.6551,0.0000,0.0000
168.6045,58.5817,0.0000,0.0000
168.4663,58.5039,0.0000,0.0000
168.3253,58.4217,0.0000,0.0000
168.1814,58.3352,0.0000,0.0000
168.0347,58.2444,0.0000,0.0000
167.8854,58.1494,0.0000,0.0000
167.7334,58.0503,0.0000,0.0000
167.5789,57.9470,0.0000,0.0000
167.4219,57.8396,0.0000,0.0000
167.2624,57.7283,0.0000,0.0000
167.1006,57.6131,0.0000,0.0000
166.9364,57.4940,0.0000,0.0000
166.7700,57.3711,0.0000,0.0000
166.6014,57.2445,0.0000,0.0000
166.4307,57.1143,0.0000,0.0000
166.2579,56.9806,0.0000,0.0000
166.0830,56.8433,0.0000,0.0000
165.9062,56.7027,0.0000,0.0000
165.7276,56.5587,0.0000,0.0000
165.5470,56.4115,0.0000,0.0000
165.3647,56.2611,0.0000,0.0000
165.1807,56.1076,0.0000,0.0000
164.9950,55.9511,0.0000,0.0000
164.8076,55.7916,0.0000,0.0000
164.6187,55.6293,0.0000,0.0000
164.4284,55.4642,0.0000,0.0000
164.2365,55.2964,0.0000,0.0000
164.0433,55.1259,0.0000,0.0000
163.8487,54.9529,0.0000,0.0000
163.6528,54.7774,0.0000,0.0000
163.4557,54.5994,0.0000,0.0000
163.2574,54.4192,0.0000,0.0000
163.0580,54.2366,0.0000,0.0000
162.8574,54.0519,0.0000,0.0000
162.6559,53.8650,0.0000,0.0000
162.4533,53.6761,0.0000,0.0000
162.2499,53.4852,0.0000,0.0000
162.0455,53.2924,0.0000,0.0000
161.8403,53.0978,0.0000,0.0000
161.6343,52.9014,0.0000,0.0000
161.4275,52.7032,0.0000,0.0000
161.2201,52.5035,0.0000,0.0000
161.0120,52.3021,0.0000,0.0000
160.8033,52.0993,0.0000,0.0000
160.5940,51.8950,0.0000,0.0000
160.3842,51.6894,0.0000,0.0000
160.1739,51.4824,0.0000,0.0000
159.9632,51.2742,0.0000,0.0000
159.7520,51.0648,0.0000,0.0000
159.5406,50.8543,0.0000,0.0000
159.3288,50.6427,0.0000,0.0000
159.1167,50.4301,0.0000,0.0000
158.9044,50.2165,0.0000,0.0000
158.6919,50.0021,0.0000,0.0000
158.4792,49.7868,0.0000,0.0000
158.2664,49.5708,0.0000,0.0000
158.0535,49.3540,0.0000,0.0000
157.8406,49.1366,0.0000,0.0000
157.6276,48.9186,0.0000,0.0000
157.4147,48.7000,0.0000,0.0000
157.2018,48.4808,0.0000,0.0000
156.9890,48.2613,0.0000,0.0000
156.7764,48.0413,0.0000,0.0000
156.5638,47.8210,0.0000,0.0000
156.3515,47.6004,0.0000,0.0000
156.1393,47.3795,0.0000,0.0000
155.9275,47.1583,0.0000,0.0000
155.7158,46.9371,0.0000,0.0000
155.5045,46.7157,0.0000,0.0000
155.2935,46.4942,0.0000,0.0000
155.0829,46.2727,0.0000,0.0000
154.8726,46.0512,0.0000,0.0000
154.6628,45.8297,0.0000,0.0000
154.4534,45.6083,0.0000,0.0000
154.2445,45.3871,0.0000,0.0000
154.0360,45.1660,0.0000,0.0000
153.8281,44.9451,0.0000,0.0000
153.6207,44.7245,0.0000,0.0000
153.4139,44.5041,0.0000,0.0000
153.2076,44.2841,0.0000,0.0000
153.0019,44.0644,0.0000,0.0000
152.7969,43.8450,0.0000,0.0000
152.5925,43.6261,0.0000,0.0000
152.3888,43.4077,0.0000,0.0000
152.1858,43.1897,0.0000,0.0000
151.9835,42.9722,0.0000,0.0000
151.7819,42.7553,0.0000,0.0000
151.5810,42.5390,0.0000,0.0000
151.3809,42.3232,0.0000,0.0000
151.1816,42.1081,0.0000,0.0000
150.9831,41.8936,0.0000,0.0000
150.7854,41.6797,0.0000,0.0000
150.5885,41.4666,0.0000,0.0000
150.3924,41.2542,0.0000,0.0000
150.1973,41.0426,0.0000,0.0000
150.0029,40.8317,0.0000,0.0000
149.8095,40.6217,0.0000,0.0000
149.6170,40.4124,0.0000,0.0000
149.4254,40.2040,0.0000,0.0000
149.2347,39.9965,0.0000,0.0000
149.0449,39.7898,0.0000,0.0000
148.8561,39.5840,0.0000,0.0000
148.6683,39.3791,0.0000,0.0000
148.4814,39.1752,0.0000,0.0000
148.2956,38.9722,0.0000,0.0000
148.1107,38.7702,0.0000,0.0000
147.9268,38.5692,0.0000,0.0000
147.7439,38.3691,0.0000,0.0000
147.5620,38.1701,0.0000,0.0000
147.3812,37.9721,0.0000,0.0000
147.2014,37.7751,0.0000,0.0000
147.0227,37.5792,0.0000,0.0000
146.8450,37.3844,0.0000,0.0000
146.6683,37.1906,0.0000,0.0000
146.4927,36.9980,0.0000,0.0000
146.3182,36.8064,0.0000,0.0000
146.1448,36.6159,0.0000,0.0000
145.9725,36.4266,0.0000,0.0000
145.8012,36.2384,0.0000,0.0000
145.6311,36.0513,0.0000,0.0000
145.4620,35.8654,0.0000,0.0000
145.2941,35.6806,0.0000,0.0000
145.1272,35.4970,0.0000,0.0000
144.9615,35.3146,0.0000,0.0000
144.7968,35.1333,0.0000,0.0000
144.6333,34.9533,0.0000,0.0000
144.4710,34.7744,0.0000,0.0000
144.3097,34.5967,0.0000,0.0000
144.1496,34.4202,0.0000,0.0000
143.9906,34.2449,0.0000,0.0000
143.8327,34.0708,0.0000,0.0000
143.6760,33.8979,0.0000,0.0000
143.5204,33.7263,0.0000,0.0000
143.3659,33.5558,0.0000,0.0000
143.2125,33.3866,0.0000,0.0000
143.0603,33.2186,0.0000,0.0000
142.9093,33.0519,0.0000,0.0000
142.7594,32.8863,0.0000,0.0000
142.6106,32.7220,0.0000,0.0000
142.4629,32.5589,0.0000,0.0000
142.3164,32.3971,0.0000,0.0000
142.1710,32.2365,0.0000,0.0000
142.0268,32.0771,0.0000,0.0000
141.8837,31.9189,0.0000,0.0000
141.7417,31.7620,0.0000,0.0000
141.6008,31.6063,0.0000,0.0000
141.4611,31.4519,0.0000,0.0000
141.3225,31.2987,0.0000,0.0000
141.1851,31.1467,0.0000,0.0000
141.0488,30.9959,0.0000,0.0000
140.9135,30.8464,0.0000,0.0000
140.7794,30.6981,0.0000,0.0000
140.6465,30.5510,0.0000,0.0000
140.5146,30.4051,0.0000,0.0000
140.3839,30.2605,0.0000,0.0000
140.2542,30.1171,0.0000,0.0000
140.1257,29.9748,0.0000,0.0000
139.9983,29.8338,0.0000,0.0000
139.8719,29.6940,0.0000,0.0000
139.7467,29.5554,0.0000,0.0000
139.6226,29.4180,0.0000,0.0000
139.4995,29.2818,0.0000,0.0000
139.3776,29.1468,0.0000,0.0000
139.2567,29.0130,0.0000,0.0000
139.1369,28.8803,0.0000,0.0000
139.0181,28.7489,0.0000,0.0000
138.9005,28.6186,0.0000,0.0000
138.7839,28.4895,0.0000,0.0000
138.6684,28.3615,0.0000,0.0000
138.5539,28.2348,0.0000,0.0000
138.4404,28.1091,0.0000,0.0000
138.3281,27.9847,0.0000,0.0000
138.2167,27.8613,0.0000,0.0000
138.1064,27.7391,0.0000,0.0000
137.9971,27.6181,0.0000,0.0000
137.8889,27.4982,0.0000,0.0000
137.7817,27.3794,0.0000,0.0000
137.6755,27.2617,0.0000,0.0000
137.5703,27.1451,0.0000,0.0000
137.4661,27.0297,0.0000,0.0000
137.3629,26.9153,0.0000,0.0000
137.2607,26.8021,0.0000,0.0000
137.1595,26.6899,0.0000,0.0000
137.0593,26.5788,0.0000,0.0000
136.9601,26.4688,0.0000,0.0000
136.8618,26.3599,0.0000,0.0000
136.7646,26.2520,0.0000,0.0000
136.6682,26.1452,0.0000,0.0000
136.5729,26.0394,0.0000,0.0000
136.4784,25.9347,0.0000,0.0000
136.3850,25.8311,0.0000,0.0000
136.2925,25.7284,0.0000,0.0000
136.2009,25.6268,0.0000,0.0000
136.1102,25.5262,0.0000,0.0000
136.0204,25.4267,0.0000,0.0000
135.9316,25.3281,0.0000,0.0000
135.8437,25.2305,0.0000,0.0000
135.7567,25.1340,0.0000,0.0000
135.6706,25.0384,0.0000,0.0000
135.5854,24.9438,0.0000,0.0000
135.5010,24.8502,0.0000,0.0000
135.4176,24.7575,0.0000,0.0000
135.3350,24.6658,0.0000,0.0000
135.2533,24.5751,0.0000,0.0000
135.1725,24.4853,0.0000,0.0000
135.0925,24.3964,0.0000,0.0000
135.0133,24.3085,0.0000,0.0000
